Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
Joker,2019,Todd Phillips,"['Crime', 'Drama', 'Thriller']",4.5,3.83,122,"['Canada', 'USA']",English,['English'],3078332,261218,1257122,"['Joaquin Phoenix', 'Robert De Niro', 'Zazie Beetz', 'Frances Conroy', 'Brett Cullen', 'Shea Whigham', 'Bill Camp', 'Glenn Fleshler', 'Leigh Gill', 'Josh Pais', 'Rocco Luna', 'Marc Maron', 'Sondra James', 'Murphy Guyer', 'Douglas Hodge', 'Dante Pereira-Olson', 'Carrie Louise Putrello', 'Sharon Washington', 'Hannah Gross', 'Frank Wood', 'Brian Tyree Henry', 'April Grace', 'Mick Szal', 'Carl Lundstedt', 'Michael Benz', 'Ben Warheit', 'Gary Gulman', 'Sam Morril', 'Chris Redd', 'Mandela Bellamy', 'Demetrius Dotson II', 'Greer Barnes', 'Ray Iannicelli', 'Bryan Callen', 'Peter Hans Benson', 'Vito Gerbino', 'Adam Quezada', 'Xavyer Ureña', 'Evan Rosado', 'Damian Emmanuel', 'Mike Troll', 'Jane Fergus', 'David Gibson', 'Tony D. Head', 'Jeff McCarthy', 'Kim Brockington', 'Troy Roberts', 'Lou Young', 'Michael-Scott Druckenmiller', 'Craig Austin', 'John Cenatiempo', 'Danny Schoch', 'Keith Buterbaugh', 'James Ciccone', 'Rich Campbell', 'Roger Squitero', 'Steven Elson', 'Graham Mabry', 'John Alldred', 'Alonzo Wright', 'Jack Wilkins', 'Richard Baratta', 'Mary Kate Malat', 'Adrienne Lovette', 'Justin Theroux', 'Alissa Bourne', 'Jamaal Burcher', 'John Cashin', 'Jason John Cicalese', 'Brendan Patrick Connor', 'Blaise Corrigan', 'Dennis Jay Funny', 'James P. Harkins', 'Joseph Hernandez', 'Ben Heyman', 'Graham Maby', 'Jesse Schratz', 'Isabella Ferreira', 'Shade Rupe']","['Warner Bros. Pictures', 'Joint Effort', 'Village Roadshow Pictures', 'Bron Studios', 'DC Films']",https://letterboxd.com//film/joker-2019/
Little Women,2019,Greta Gerwig,"['Romance', 'Drama']",4.5,4.12,135,['USA'],English,"['English', 'French']",1557104,290291,684961,"['Saoirse Ronan', 'Florence Pugh', 'Emma Watson', 'Eliza Scanlen', 'Laura Dern', 'Timothée Chalamet', 'Meryl Streep', 'Tracy Letts', 'Bob Odenkirk', 'James Norton', 'Louis Garrel', 'Jayne Houdyshell', 'Chris Cooper', 'Rafael Silva', 'Mason Alban', 'Emily Edström', 'Maryann Plunkett', 'Hadley Robinson', 'Lonnie Farmer', 'Charlotte Kinder', 'Ana Kayne', 'Edgar Damatian', 'Erin Rose', 'Lizzie Short', 'Dash Barber', 'Edward Fletcher', 'Sasha Frolova', 'David J. Curtis', 'Abby Quinn', 'Harper Pilat', 'Eowyn Young', 'Lucy Austin', 'Bill Mootos', 'Lewis D. Wheeler', 'Jen Nikolaisen', 'Jonathon Acorn', 'Lilly Englert', 'J.M. Davis', 'Tom Kemp', 'Anthony Estrella', 'Adrianne Krstansky', 'Sophia Gialloreto', 'Lily Gavin', 'Finola Weller Baldet', 'Flannery Gregg', 'Tony Tucker', 'Joanne Caidor', 'Rosario Guillen', 'James J. LaBonte', 'Lily Peterson', 'Jared Reinfeldt', 'Amber Rothberg', 'Daniel Shea']","['Columbia Pictures', 'Regency Enterprises', 'Pascal Pictures']",https://letterboxd.com//film/little-women-2019/
Marriage Story,2019,Noah Baumbach,['Drama'],5,4.0,137,['UK'],English,['English'],1243448,177364,417660,"['Adam Driver', 'Scarlett Johansson', 'Laura Dern', 'Alan Alda', 'Ray Liotta', 'Julie Hagerty', 'Merritt Wever', 'Azhy Robertson', 'Wallace Shawn', 'Martha Kelly', ""Mark O'Brien"", 'Julia Greer', 'Matthew Maher', 'Eric Berryman', 'Mickey Sumner', 'Jasmine Cephas Jones', 'Gideon Glick', 'Motell Gyn Foster', 'David Turner', 'Raymond J. Lee', 'Mary Wiseman', 'Pete Simpson', 'Irene Choi', 'Matthew Shear', 'Becca Blackwell', 'Brooke Bloom', 'Hannah Dunne', 'McKinley Belcher III', 'Roslyn Ruff', 'Santiago Mallan', 'Robert Smigel', 'Amanda Rovner', 'Carlos Jacott', 'Sarah Jones', 'Dean Wareham', 'Bashir Salahuddin', 'Vinny Chhibber', 'Ayden Mayeri', 'Erin Evans', 'Lucas Neff', 'Annie Hamilton', 'Tunde Adebimpe', 'Jordyn Curet', 'Justin Claiborne', 'Kyle Bornheimer', 'Pilar Holland', 'Emily Cass McDonnell', 'Andrew Steven Hernandez', 'Amir Talai', 'Juan Alfonso', 'Connie Marie Flores', 'Jeremy Barber', 'Rich Fulcher', 'Mary Hollis Inboden', 'Peter Oliver', 'Bill Blair']",['Heyday Films'],https://letterboxd.com//film/marriage-story-2019/
1917,2019,Sam Mendes,"['Drama', 'War', 'Action']",5,4.1,119,"['India', 'Spain', 'UK', 'USA']",English,"['English', 'French', 'German']",1405205,183255,507462,"['George MacKay', 'Dean-Charles Chapman', 'Mark Strong', 'Andrew Scott', 'Richard Madden', 'Claire Duburcq', 'Colin Firth', 'Benedict Cumberbatch', 'Daniel Mays', 'Adrian Scarborough', 'Chris Walley', 'Nabhaan Rizwan', 'Jamie Parker', 'Tommy French', 'Paul Tinto', 'Billy Postlethwaite', 'Richard McCabe', 'Justin Edwards', 'Pip Carter', 'Andy Apollo', 'Josef Davies', 'Gabriel Akuwudike', 'Spike Leighton', 'Robert Maaser', 'Gerran Howell', 'Adam Hugill', 'Benjamin Adams', 'Anson Boon', 'Kenny Fullwood', 'Ryan Nolan', 'Elliot Baxter', 'Kye Mckee', 'Ivy-I Macnamara', 'Merlin Leonhardt', 'Taddeo Kufus', 'Jos Slovick', 'Luke Hornsby', 'Jack Shalloo', 'Elliot Edusah', 'Joe Anders', 'Jacob James Beswick', 'Michael Jibson', 'Ian Wilson', 'Bradley Connor', 'John Hollingworth', 'Daniel Atwell', 'Samson Cox-Vinell', 'Jonny Lavelle', 'Michael Rouse', 'Richard Dempsey', 'Phil Cheadle', 'Jonah Russell']","['DreamWorks Pictures', 'Reliance Entertainment', 'New Republic Pictures', 'Neal Street Productions', 'Mogambo Films', 'Amblin Partners']",https://letterboxd.com//film/1917/
Once Upon a Time… in Hollywood,2019,Quentin Tarantino,"['Drama', 'Thriller', 'Comedy']",4.5,3.76,162,"['China', 'UK', 'USA']",English,"['English', 'Italian', 'Spanish']",2059091,295217,724719,"['Leonardo DiCaprio', 'Brad Pitt', 'Margot Robbie', 'Emile Hirsch', 'Margaret Qualley', 'Timothy Olyphant', 'Julia Butters', 'Austin Butler', 'Dakota Fanning', 'Bruce Dern', 'Mike Moh', 'Luke Perry', 'Damian Lewis', 'Al Pacino', 'Nicholas Hammond', 'Samantha Robinson', 'Rafał Zawierucha', 'Lorenza Izzo', 'Costa Ronin', 'Damon Herriman', 'Lena Dunham', 'Madisen Beaty', 'Mikey Madison', 'James Landry Hébert', 'Maya Hawke', 'Victoria Pedretti', 'Sydney Sweeney', 'Harley Quinn Smith', 'Dallas Jay Hunter', 'Kansas Bowling', 'Parker Love Bowling', 'Cassidy Vick Hice', 'Ruby Rose Skotchdopole', 'Danielle Harris', 'Josephine Valentina Clark', 'Scoot McNairy', 'Clifton Collins Jr.', 'Marco Rodríguez', 'Ramón Franco', 'Raúl Cardona', 'Courtney Hoffman', 'Dreama Walker', 'Rachel Redleaf', 'Rebecca Rittenhouse', 'Rumer Willis', 'Spencer Garrett', 'Clu Gulager', 'Martin Kove', 'Rebecca Gayheart', 'Kurt Russell', 'Zoë Bell', 'Michael Madsen', 'Perla Haney-Jardine', 'James Remar', 'Monica Staggs', 'Craig Stark', 'Keith Jefferson', 'Omar Doom', 'Kate Berlant', 'Victoria Truscott', 'Allison Yaple', 'Bruce Del Castillo', 'Brenda Vaccaro', 'Lew Temple', 'Daniella Pick', 'David Steen', 'Mark Warrack', 'Gabriela Flores', 'Heba Thorisdottir', 'Breanna Wing', 'Kenneth Sonny Donato', 'Sergio Gonzalez', ""Casey O'Neill"", 'Michael Graham', 'Emile Williams', 'Vincent Laresca', 'JLouis Mills', 'Gilbert Saldivar', 'Maurice Compte', 'Eddie Perez', 'Hugh McCallum', 'Zander Grable', 'Ed Regine', 'Michael Bissett', 'Lenny Langley Jr.', 'Gillian M. Berrow', 'Chad Ridgely', 'Chic Daniel', 'Corey Burton', 'Michaela Sprague', 'Ryan Ramirez', 'Kayla Jenee Radomski', 'Kerry Westcott', 'William DeAtley', 'Brianna Joy Chomer', 'Quentin Tarantino', 'Johnny Otto', 'Gina Aponte', 'Adam West', 'Burt Ward', 'Katarína Paveleková']","['Heyday Films', 'Columbia Pictures', 'Bona Film Group']",https://letterboxd.com//film/once-upon-a-time-in-hollywood/
Parasite,2019,Bong Joon-ho,"['Comedy', 'Thriller', 'Drama']",5,4.57,133,['South Korea'],Korean,"['Korean', 'English', 'German']",3117157,459720,1799655,"['Song Kang-ho', 'Lee Sun-kyun', 'Cho Yeo-jeong', 'Choi Woo-shik', 'Park So-dam', 'Lee Jung-eun', 'Jang Hye-jin', 'Park Myung-hoon', 'Jung Ji-so', 'Jung Hyeon-jun', 'Park Keun-rok', 'Jung Yi-seo', 'Cho Jae-myung', 'Jeong Ik-han', 'Kim Kyu-baek', 'Ahn Seong-bong', 'Yoon Young-woo', 'Park Jae-wook', 'Lee Dong-yong', 'Jeon Eun-mi', 'Kim Geon', 'Lee Joo-hyung', 'Lee Ji-hye', 'Kim Bo-ryeong', 'Park Hye-sook', 'Baek Seung-hwan', 'Riccardo Ferraresso', 'Ko Kwan-jae', 'Lee Si-hoon', 'Seo Bok-hyeon', 'Shim Soo-mi', 'Yoon Hye-ree', 'Andreas Fronk', 'Anna Elisabeth Rihlmann', 'Rosie Peralta', 'Shin Seung-min', 'Park Seo-jun', 'Kwak Sin-ae', 'Choi Jeong-hyun', 'Kim Ha-eon', 'Lee Eun-hee', 'Choi Ji-won', 'Park Jae-wan', 'Hwang In-gyeong', 'Kim Yeong-jo', 'Kim Jung-woo', 'Lee Sang-kyung', 'Lee Si-hoo', 'Ahn Jin-sang']",['Barunson E&A'],https://letterboxd.com//film/parasite-2019/
The Father,2020,Florian Zeller,['Drama'],5,4.29,96,"['France', 'UK', 'USA']",English,['English'],321493,84284,110056,"['Anthony Hopkins', 'Olivia Colman', 'Mark Gatiss', 'Olivia Williams', 'Imogen Poots', 'Rufus Sewell', 'Ayesha Dharker', 'Roman Zeller', 'Evie Wray', 'Brian Rodger', 'Romulus Stoicescu']","['Trademark Films', 'F Comme Film', 'Ciné-@', 'Embankment Films', 'Film4 Productions', 'Canal+', 'Ciné+', 'Orange Studio', 'Les Films du Cru', 'AG Studios NYC', 'Simon Friend Entertainment', 'Viewfinder', 'CAA Media Finance', 'Sony Pictures Classics']",https://letterboxd.com//film/the-father-2020/
Judas and the Black Messiah,2021,Shaka King,"['History', 'Drama']",4.5,4.02,126,"['Canada', 'USA']",English,['English'],321364,79575,102621,"['LaKeith Stanfield', 'Daniel Kaluuya', 'Dominique Fishback', 'Jesse Plemons', 'Ashton Sanders', 'Algee Smith', 'Darrell Britt-Gibson', 'Lil Rel Howery', 'Dominique Thorne', 'Martin Sheen', 'Amari Cheatom', 'Ian Duff', 'Caleb Eberhardt', 'Robert Longstreet', 'Nick Fink', 'Nicholas Velez', 'Terayle Hill', 'Graham Lutes', 'Khris Davis', 'Amber Chardae Robinson', 'Ikechukwu Ufomadu', 'James Udom', 'Jermaine Fowler', 'Chris Hahn', 'Raymond Seay', 'Linda D Gaines']","['MACRO', 'Bron Studios', 'Participant', 'Proximity Media', 'Warner Bros. Pictures']",https://letterboxd.com//film/judas-and-the-black-messiah/
Mank,2020,David Fincher,"['History', 'Drama']",4.5,3.31,132,['USA'],English,['English'],236877,78761,42585,"['Gary Oldman', 'Amanda Seyfried', 'Lily Collins', 'Arliss Howard', 'Tom Pelphrey', 'Sam Troughton', 'Ferdinand Kingsley', 'Tuppence Middleton', 'Tom Burke', 'Joseph Cross', 'Jamie McShane', 'Toby Leonard Moore', 'Monika Gossmann', 'Charles Dance', 'Jack Romano', 'Adam Shapiro', 'John Churchill', 'Jeff Harms', 'Derek Petropolis', 'Sean Persaud', 'Paul Fox', 'Tom Simmons', 'Nick Job', 'Colin Ward', 'Cooper Tomlinson', 'Julie Collis', 'Arlo Mertz', 'Craig Welzbacher', 'Jessie Cohen', 'Desiree Louise', 'Amie Farrell', 'Ian Boyd', 'Jay Villwock', 'Lou George', 'John Lee Ames', 'Bill Nye', 'Richmond Arquette', 'David Lee Smith', 'Mario Di Donato', 'James Patrick Duffy', 'Flo Lawrence', 'Sebastian Faure', 'Randy Davison', 'Christian Prentice', 'Leven Rambin', 'Rick Pasqualone', 'Gary Teitelbaum', 'Eden Wattez', 'Roslyn Cohn', 'Mark Fite', 'John Patrick Jordan', 'Ben Mankiewicz', 'Natalie Denise Sperl', 'Brian Michael Jones', 'Camille Montgomery', 'Craig Robert Young', 'Paul Carafotes', 'Anne Beyer', 'Joey Hagler', 'Sean Donnellan', 'Stewart Skelton', 'Malachi Rivers', 'Keith Barber', 'Kaytlin Borgen', 'Madison West', 'Elvy', 'Ali Axelrad', 'Adrienne Evans', 'Wylie Small', 'Dana Lyn Baron', 'Jaclyn Bethany', 'Cary Christopher', 'Michelle Twarowska', 'Kingston Vernes', 'Jordan Matlock', 'Anthony Molinari', 'Daniel Hoffman', 'Sebastian Twohey-Jacobs']",['Netflix International Pictures'],https://letterboxd.com//film/mank/
Minari,2020,Lee Isaac Chung,['Drama'],5,4.09,115,['USA'],English,"['English', 'Korean']",427710,110567,147362,"['Steven Yeun', 'Han Yeri', 'Youn Yuh-jung', 'Will Patton', 'Alan Kim', 'Noel Kate Cho', 'Scott Haze', 'Darryl Cox', 'Esther Moon', 'Ben Hall', 'Eric Starkey', 'Jacob Wade', 'James Carroll', 'Jenny Phagan', 'Tina Parker', 'Chloe Lee', 'Joel Telford', 'Kaye Brownlee-France', 'Skip Schwink', 'Tea Oh', 'Debbi Tucker', 'Ed Spinelli', 'Ernie Robinson', 'Danny Frost', 'Laurie Frost', 'Warren Lane', 'Jonnie Parnell', 'Amanda Pearce', 'April Warren']",['Plan B Entertainment'],https://letterboxd.com//film/minari/
Nomadland,2020,Chloé Zhao,['Drama'],5,3.84,108,['USA'],English,['English'],505628,114202,138689,"['Frances McDormand', 'David Strathairn', 'Linda May', 'Swankie', 'Gay DeForest', 'Patricia Grier', 'Angela Reyes', 'Carl R. Hughes', 'Douglas G. Soul', 'Ryan Aquino', 'Teresa Buchanan', 'Karie Lynn McDermott Wilder', 'Brandy Wilber', 'Makenzie Etcheverry', 'Bob Wells', 'Annette Webb', 'Rachel Bannon', 'Bryce Bedsworth', 'Sherita Deni Coker', 'Merle Redwing', 'Forrest Bault', 'Suanne Carlson', 'Donnie Miller', 'Roxanne Bay', 'Matt Sfaelos', 'Ronald O. Zimmerman', 'Derek Endres', 'Paige Dean', 'Paul Winer', 'Derrick Janis', 'Greg Barber', 'Carol Anne Hodge', 'Matthew Stinson', 'Terry Phillip', 'Bradford Lee Riza', 'Tay Strathairn', 'Cat Clifford', 'James R. Taylor, Jr.', 'Jeremy Greenman', 'Ken Greenman', 'Melissa Smith', 'Warren Keith', 'Jeff Andrews', 'Paul Cunningham', 'Emily Foley', 'Mike Sells', 'Peter Spears', 'Cheryl Davis']","['Cor Cordium Productions', 'Hear/Say Productions', 'Highwayman Films']",https://letterboxd.com//film/nomadland/
Promising Young Woman,2020,Emerald Fennell,"['Crime', 'Drama', 'Thriller']",5,3.68,114,['USA'],English,['English'],650329,121774,193641,"['Carey Mulligan', 'Bo Burnham', 'Alison Brie', 'Clancy Brown', 'Jennifer Coolidge', 'Laverne Cox', '\u200bChristopher Lowell', 'Molly Shannon', 'Connie Britton', 'Adam Brody', 'Max Greenfield', 'Christopher Mintz-Plasse', 'Steve Monroe', 'Sam Richardson', 'Ray Nicholson', 'Timothy E. Goodwin', 'Alli Hart', 'Loren Paul', 'Scott Aschenbrenner', 'Gabriel Oliva', 'Bryan Lillis', 'Francisca Estevez', 'Lorna Scott', 'Casey Adams', 'Vince Lozano', 'Mike Horton', 'Angela Zhou', 'Austin Talynn Carpenter', 'Emerald Fennell', 'Alfred Molina']","['LuckyChap Entertainment', 'FilmNation Entertainment']",https://letterboxd.com//film/promising-young-woman/
Sound of Metal,2019,Darius Marder,"['Drama', 'Music']",4.5,4.19,121,['USA'],English,"['English', 'French']",586010,120772,225882,"['Riz Ahmed', 'Olivia Cooke', 'Paul Raci', 'Lauren Ridloff', 'Mathieu Amalric', 'Domenico Toledo', 'Chelsea Lee', 'Shaheem Sanchez', 'Chris Perfetti', 'Bill Thorpe', 'Michael Tow', 'William Xifaras', 'Rena Maliszewski', 'Tom Kemp', 'Elan Sicroff', 'Jeremy Lee Stone', 'Ezra Marder', 'Hartmut Teuber', 'Hillary Baack', 'Joe Toledo', 'Adam Preston', 'Jonathon LeJeune', 'Sean Powell', 'Dani Miller', 'Alex Kilgore', 'Jamie Ghazarian', 'David Arthur Sousa', 'Marisa Defranco', 'Alan Resnic', ""Thomas O'Brien Vallor""]","['Flat 7', 'Ward Four', 'Caviar']",https://letterboxd.com//film/sound-of-metal/
The Trial of the Chicago 7,2020,Aaron Sorkin,"['History', 'Drama']",4.5,3.73,130,['USA'],English,['English'],418527,68393,106422,"['Eddie Redmayne', 'Sacha Baron Cohen', 'Joseph Gordon-Levitt', 'Michael Keaton', 'Frank Langella', 'John Carroll Lynch', 'Mark Rylance', 'Alex Sharp', 'Yahya Abdul-Mateen II', 'Jeremy Strong', 'Noah Robbins', 'Danny Flaherty', 'Ben Shenkman', 'Kelvin Harrison Jr.', 'Caitlin FitzGerald', 'Alice Kremelberg', 'J. C. MacKenzie', 'John Doman', 'Wayne Duvall', 'Damian Young', 'C.J. Wilson', 'Brady Jenness', 'Meghan Rafferty', 'Juliette Angelo', 'Brendan Burke', 'Tah von Allmen', 'Alan Metoskie', 'John Gawlik', ""Kevin O'Donnell"", 'Gavin Haag', 'Tiffany Denise Hobbs', 'Steve Routman', 'Madison Nichols', 'John F. Carpenter', 'Larry Mitchell', 'Mike Geraghty', 'Mike Brunlieb', 'James Pravasilis', 'Vic Kuligoski', 'Brandon Fierro', 'Calvin Ticknor-Swanson', 'Gabrielle Perrea', 'Michelle Hurst', 'Tony Lawry', 'Kathleen Garrett', 'Matt LeFevour', 'Christian Litke', 'Max Adler', 'Michael Bassett', 'Shawn Parsons', 'Julian Hester', 'John Quilty', 'Kate Miller', 'Edward Fletcher', 'Blair Lewin', 'Jessica Wood', 'Steven Komito', 'Marco Lama', 'Ben Kass', 'Gabriel Franken', 'Ed Flynn', 'Alex Henderson', 'David Fierro', 'Sam Nelson Harris', 'Marlee Mendelson', 'Hana Chew', 'Ashley Trumbo', 'Allison Trumbo', 'Shane Skidmore', 'Jeffrey Yonkus', 'Maria Jacobson', 'Brendan Brown', 'Dan MacDonald', 'Keeley Morris', 'Thomas John Gallagher', 'Michael A. Dean', 'Elizabeth Holder', 'Lex Elle']","['DreamWorks Pictures', 'Marc Platt Productions']",https://letterboxd.com//film/the-trial-of-the-chicago-7/
Belfast,2021,Kenneth Branagh,['Drama'],4.5,3.47,98,['UK'],English,['English'],212611,61624,47319,"['Jude Hill', 'Lewis McAskie', 'Caitríona Balfe', 'Jamie Dornan', 'Judi Dench', 'Ciarán Hinds', 'Colin Morgan', 'Lara McDonnell', 'Gerard Horan', 'Josie Walker', 'Olive Tennant', 'Michael Maloney', 'Turlough Convery', 'Conor MacNeill', 'Chris McCurry', 'Elly Condron', 'Samuel Menhinick', 'Vanessa Ifediora', 'Gerard McCarthy', 'Sid Sagar', 'Mark Hadfield', 'John Sessions', 'Mairéad Tyers', 'Drew Dillon', 'Leonard Buckley', 'Kit Rakusen', 'Freya Yates', 'Nessa Eriksson', 'Charlie Barnard', 'Frankie Hastings', 'Caolan McCarthy', 'Ian Dunnett Jnr', 'Oliver Savell', 'Orla McDonagh', ""Ross O'Donnellan"", 'Olivia Flanagan', 'Serrana Su-Ling Bliss', 'Rachel Feeney', 'Estelle Cousins', 'Scott Gutteridge', 'Bill Branagh', 'Joyce Branagh', ""James O'Donnell"", 'Victor Alli', 'Matthew Blaney', 'Scarlett Nunes']","['Northern Ireland Screen', 'TKBC', 'Focus Features']",https://letterboxd.com//film/belfast/
CODA,2021,Siân Heder,"['Music', 'Romance', 'Drama']",4,3.85,112,"['France', 'USA']",English,"['English', 'Spanish']",333183,86481,107904,"['Emilia Jones', 'Marlee Matlin', 'Troy Kotsur', 'Eugenio Derbez', 'Ferdia Walsh-Peelo', 'Daniel Durant', 'Amy Forsyth', 'Kevin Chapman', 'John Fiore', 'Lonnie Farmer', 'Courtland Jones', 'Molly Beth Thomas', 'Ayana Brown', 'Jason Pugatch', 'Kyana Fanene', 'Anilee List', 'Stone Martin', 'Maeve Chapman', 'Stephen Caliskan', 'Amanda Bradshaw', 'Bryan Sabbag', 'Kayla Caulfield', 'Samidio DePina', 'Dominic Andersen', 'Jose Guns Alves', 'Owen Burke', 'Lance Norris', 'Mark Pettograsso', 'Tony Viveiros', 'Armen Garo', 'Jared Voss', 'Emilia Faucher', 'Marilyn Busch', 'Melissa McMeekin', 'Erica McDermott', 'Garrett McKechnie', 'Rebecca Gibel', 'TJ Ciarametaro', 'Gary Galone', 'Nikki Kim', 'Mary Ann Schaub', 'Cassandra Berta', 'Sarah Clarke', 'Rena Maliszewski', 'David Newsom', 'Kiara Pichardo', 'Pamela Jayne Morgan', 'Elbert Kim', 'Dominic Cannarella-Andersen']","['Vendôme Pictures', 'Pathé', 'Picture Perfect Entertainment']",https://letterboxd.com//film/coda-2021/
Don't Look Up,2021,Adam McKay,"['Science Fiction', 'Comedy', 'Drama']",2.5,3.0,138,['USA'],English,['English'],1688381,122445,346853,"['Jennifer Lawrence', 'Leonardo DiCaprio', 'Meryl Streep', 'Rob Morgan', 'Jonah Hill', 'Cate Blanchett', 'Mark Rylance', 'Tyler Perry', 'Timothée Chalamet', 'Ron Perlman', 'Ariana Grande', 'Kid Cudi', 'Himesh Patel', 'Melanie Lynskey', 'Michael Chiklis', 'Tomer Sisley', 'Paul Guilfoyle', 'Robert Joy', 'Jack Alberts', 'Ting Lik', 'Lance A. Williams', 'Shimali de Silva', 'Hettienne Park', 'Rafael Silva', 'Lonnie Farmer', 'Homa Sarabi Daunis', 'Barbara Douglass', 'Rena Maliszewski', 'Erik Parillo', 'Robert Hurst Radochia', 'Conor Sweeney', 'Ross Partridge', 'Richard Donelly', 'Liev Schreiber', 'Samsara Yett', 'Meara Mahoney Gross', 'Jaden Onwuakor', 'Staci Roberts', 'Wendy Bellevue', 'Mishka Yarovoy', 'Chris Everett', 'Annette Miller', 'Stephen Thorne', 'Aimee Doherty', 'Natalie Rebenkoff', 'Gary Tanguay', 'Georgia Lyman', 'Patricia DeHaney', 'Ben Sidell', 'Therese Plaehn', 'Omar Ghonim', ""Jody O'Neil"", 'Meghan Leathers', 'Ashleigh Banfield', 'Sarah Silverman', 'Richard Snee', 'Darryl Wooten', 'Danielle Waxman', 'Jeffrey Smith', 'Jon Glaser', 'Dorothy Dwyer', 'Odis Spencer Jr.', 'André Silva', 'Zach Holmes', 'Sarah Nolen', 'Alvin Keith', 'Alaina Pinto', 'Lizzie Short', 'Juri Love', 'Sujoy De', 'Brahms Guignard', 'Sergei Bushmanov', 'Lewis D. Wheeler', 'Steve Gagliastro', 'David J. Curtis', 'Kevin Craig West', 'Alison Weller', 'Rob Lévesque', 'Sam Zephir', 'Dee Nelson', 'Beau Allen', 'Rebecca Gibel', 'Brian Faherty', 'Celeste Oliva', 'Amanda Cass', 'Roman Mitichyan', 'Paul Marini', 'Alex Huynh', 'Michael Jibrin', 'Bill Mootos', 'Patti Tippo', 'Allyn Burrows', 'Tori Davis Lawlor', 'Joy Lang', 'June Holmes', 'Graham Holmes', 'Jacob Sanditen', 'Anthony Marrese', 'Chris Evans', 'Caroline Bergwall', 'Anania Williams', 'Nate Richman', 'Wes Johnson', 'John Bucy', 'Patrick Gover', 'Conrad Perry', 'Matt Rouillard', 'Christopher Deschenes', 'J.P. Aaron', 'Daniela August', 'Nicholai Senat', 'Alexandra Zilch', 'Jonathan Kobs', 'Bianca de la Garza', 'Caitlin Ishibashi', 'Claire Davis', 'Elder Isaiah Perez', 'Coran Spardakis Henley', 'Lance Norris', 'Ralph M. Studley', 'Frank Ridley', 'Andrew Haserlat', 'Jayne McLendon', 'Ishaan Khattar', 'Khaldoun Rajeh', 'Sheren Rajeh', 'Khaled Rajeh', 'Kareem Rajeh', 'Ahmad Rajeh', 'Adila Rajeh', 'J.T. Turner', 'Ed Peed', 'Luan Gallagher']",['Hyperobject Industries'],https://letterboxd.com//film/dont-look-up-2021/
Drive My Car,2021,Ryusuke Hamaguchi,['Drama'],5,4.2,179,['Japan'],Japanese,"['Japanese', 'Chinese', 'English', 'German', 'Indonesian', 'Korean', 'Malay', 'Tagalog']",300681,103236,113286,"['Hidetoshi Nishijima', 'Toko Miura', 'Masaki Okada', 'Reika Kirishima', 'Park Yu-rim', 'Jin Dae-yeon', 'Sonia Yuan', 'Ahn Hwi-tae', 'Perry Dizon', 'Satoko Abe', 'Hiroko Matsuda', 'Toshiaki Inomata', 'Takako Yamamura', 'Ryo Iwase', 'Faisal Anwar', 'Kamal Zharif', 'Massimo Biondi', 'Shoichiro Tanigawa']","['Bitters End', 'C&I entertainment', 'Culture Entertainment', 'Agency for Cultural Affairs', 'J-LOD', 'nekojarashi', 'Quaras', 'Bungeishunju', ""L'espace Vision"", 'Nippan Group Holdings', 'The Asahi Shimbun']",https://letterboxd.com//film/drive-my-car/
Dune,2021,Denis Villeneuve,"['Science Fiction', 'Adventure']",4.5,3.9,155,['USA'],English,"['English', 'Chinese']",1801046,243181,660853,"['Timothée Chalamet', 'Rebecca Ferguson', 'Oscar Isaac', 'Josh Brolin', 'Stellan Skarsgård', 'Dave Bautista', 'Sharon Duncan-Brewster', 'Stephen McKinley Henderson', 'Zendaya', 'Chang Chen', 'Charlotte Rampling', 'Jason Momoa', 'Javier Bardem', 'David Dastmalchian', 'Babs Olusanmokun', 'Golda Rosheuvel', 'Roger Yuan', 'Benjamin Clémentine', 'Souad Faress', 'Seun Shote', 'Neil Bell', 'Oliver Ryan', 'Stephen Collins', 'Charlie Rawes', 'Richard Carter', 'Benjamin Dilloway', 'Elmi Rashid Elmi', 'Tachia Newall', 'Gloria Obianyo', 'Fehinti Balogun', 'Dora Kápolnai-Schvab', 'Joelle', 'Jimmy Walker', 'Paul Bullion', 'Milena Sidorova', 'János Timkó', 'Jean Gilpin', 'Marianne Faithfull', 'Ellen Dubin']",['Legendary Pictures'],https://letterboxd.com//film/dune-2021/
